关键词,id,类型,标题,评分,评价人数,年份,简介,链接
Official Secrets,746450816,日记,深扒某国不要脸行为，这片太狠了,,,,,https://www.douban.com/link2/?url=http%3A%2F%2Fwww.douban.com%2Fnote%2F746450816%2F&query=Official+Secrets&cat_id=1015&type=search&pos=0
Official Secrets,744260833,日记,这些全网热映的高分好片，包你2019不再片荒,,,,,https://www.douban.com/link2/?url=http%3A%2F%2Fwww.douban.com%2Fnote%2F744260833%2F&query=Official+Secrets&cat_id=1015&type=search&pos=1
Official Secrets,747019999,日记,收获满满，有进步有不足——我的2019观影报告,,,,,https://www.douban.com/link2/?url=http%3A%2F%2Fwww.douban.com%2Fnote%2F747019999%2F&query=Official+Secrets&cat_id=1015&type=search&pos=2
Official Secrets,627827167,日记,Alchi,,,,,https://www.douban.com/link2/?url=http%3A%2F%2Fwww.douban.com%2Fnote%2F627827167%2F&query=Official+Secrets&cat_id=1015&type=search&pos=3
Official Secrets,717682420,日记,傲骨贤妻剧终三周年,,,,,https://www.douban.com/link2/?url=http%3A%2F%2Fwww.douban.com%2Fnote%2F717682420%2F&query=Official+Secrets&cat_id=1015&type=search&pos=4
Promare,27080656,电影,普罗米亚 ,8.3,12920,2019,原名:プロメア / 今石洋之 / 松山研一 / 2019,https://www.douban.com/link2/?url=https%3A%2F%2Fmovie.douban.com%2Fsubject%2F27080656%2F&query=Promare&cat_id=1002&type=search&pos=0
Promare,34973671,电影,普罗米亚：里欧篇 ,8.2,100,2019,原名:プロメア リオ編 / 今石洋之 / 早乙女太一 / 2019,https://www.douban.com/link2/?url=https%3A%2F%2Fmovie.douban.com%2Fsubject%2F34973671%2F&query=Promare&cat_id=1002&type=search&pos=1
Promare,34906739,电视剧,普罗米亚 前日谭 ,7.9,330,2019,原名:プロメア 前日譚 / 今石洋之 / 松山研一 / 2019,https://www.douban.com/link2/?url=https%3A%2F%2Fmovie.douban.com%2Fsubject%2F34906739%2F&query=Promare&cat_id=1002&type=search&pos=2
Promare,34973670,电影,普罗米亚：加洛篇 ,8.0,92,2019,原名:プロメア ガロ編 / 今石洋之 / 松山研一 / 2019,https://www.douban.com/link2/?url=https%3A%2F%2Fmovie.douban.com%2Fsubject%2F34973670%2F&query=Promare&cat_id=1002&type=search&pos=3
Promare,33472304,音乐,PROMARE ORIGINAL SOUNDTRACK ,8.6,174,2019,澤野弘之 Hiroyuki Sawano / 原声 / 2019,https://www.douban.com/link2/?url=https%3A%2F%2Fmusic.douban.com%2Fsubject%2F33472304%2F&query=Promare&cat_id=1003&type=search&pos=4
Promare,35050032,音乐,「プロメア オリジナルサウンドトラック」リミックス&リアレンジCD ,(评价人数不足),,2020,澤野弘之 Hiroyuki Sawano / 原声 / 2020,https://www.douban.com/link2/?url=https%3A%2F%2Fmusic.douban.com%2Fsubject%2F35050032%2F&query=Promare&cat_id=1003&type=search&pos=5
Promare,215877821,,PROMARE,,,,,https://www.douban.com/link2/?url=https%3A%2F%2Fwww.douban.com%2Fpeople%2F215877821%2F&query=Promare&cat_id=&type=search&pos=0
Promare,211195667,,promare,,,,,https://www.douban.com/link2/?url=https%3A%2F%2Fwww.douban.com%2Fpeople%2F211195667%2F&query=Promare&cat_id=&type=search&pos=1
Promare,728056565,日记,promare信者,,,,,https://www.douban.com/link2/?url=http%3A%2F%2Fwww.douban.com%2Fnote%2F728056565%2F&query=Promare&cat_id=1015&type=search&pos=0
Promare,754493829,日记,"谁看了PROMARE都得说一句牛13
热血漫从来都不是说说而...",,,,,https://www.douban.com/link2/?url=http%3A%2F%2Fwww.douban.com%2Fnote%2F754493829%2F&query=Promare&cat_id=1015&type=search&pos=1
Promare,751625643,日记,一个练习...,,,,,https://www.douban.com/link2/?url=http%3A%2F%2Fwww.douban.com%2Fnote%2F751625643%2F&query=Promare&cat_id=1015&type=search&pos=2
Promare,748319560,日记,2019年年度书影音游大赏,,,,,https://www.douban.com/link2/?url=http%3A%2F%2Fwww.douban.com%2Fnote%2F748319560%2F&query=Promare&cat_id=1015&type=search&pos=3
Promare,757638385,日记,不燃烧就无法活下去《普罗米亚》里欧‧弗提亚黏土人！,,,,,https://www.douban.com/link2/?url=http%3A%2F%2Fwww.douban.com%2Fnote%2F757638385%2F&query=Promare&cat_id=1015&type=search&pos=4
The Aftermath,26857860,电影,余波 ,6.6,5100,2019,原名:The Aftermath / 詹姆斯·肯特 / 亚历山大·斯卡斯加德 / 2019,https://www.douban.com/link2/?url=https%3A%2F%2Fmovie.douban.com%2Fsubject%2F26857860%2F&query=The+Aftermath&cat_id=1002&type=search&pos=0
The Aftermath,30465770,电影,英村脑残故事 特别篇 ,8.8,220,2018,原名:This Country Special - The Aftermath /  / 2018,https://www.douban.com/link2/?url=https%3A%2F%2Fmovie.douban.com%2Fsubject%2F30465770%2F&query=The+Aftermath&cat_id=1002&type=search&pos=1
The Aftermath,26924363,电视剧,丽亚·雷米尼：科学与后遗症 第一季 ,(暂无评分),,2016,原名:Leah Remini: Scientology and the Aftermath / 丽亚·雷米尼 / 2016,https://www.douban.com/link2/?url=https%3A%2F%2Fmovie.douban.com%2Fsubject%2F26924363%2F&query=The+Aftermath&cat_id=1002&type=search&pos=2
The Aftermath,1945495,电影,海啸之后 ,7.3,119,2006,原名:Tsunami: The Aftermath / 贝瑞特·奈鲁利 / 切瓦特·埃加福 / 2006,https://www.douban.com/link2/?url=https%3A%2F%2Fmovie.douban.com%2Fsubject%2F1945495%2F&query=The+Aftermath&cat_id=1002&type=search&pos=3
The Aftermath,30422266,电视剧,丽亚·雷米尼：科学与后遗症 第二季 ,(暂无评分),,2017,原名:Leah Remini: Scientology and the Aftermath / 丽亚·雷米尼 / 2017,https://www.douban.com/link2/?url=https%3A%2F%2Fmovie.douban.com%2Fsubject%2F30422266%2F&query=The+Aftermath&cat_id=1002&type=search&pos=4
The Aftermath,26947268,书籍,Aftermath ,(目前无人评价),,1996,Donovan Webster / Pantheon / 1996,https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F26947268%2F&query=The+Aftermath&cat_id=1001&type=search&pos=5
The Aftermath,25771209,书籍,Aftermath ,(目前无人评价),,,Nir Rosen,https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F25771209%2F&query=The+Aftermath&cat_id=1001&type=search&pos=6
The Aftermath,26928077,书籍,Aftermath ,(目前无人评价),,2014,Manuel Castells / Oxford University Press / 2014,https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F26928077%2F&query=The+Aftermath&cat_id=1001&type=search&pos=7
The Aftermath,6066482,书籍,Aftermath ,(目前无人评价),,2001,NYU Press / 2001,https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F6066482%2F&query=The+Aftermath&cat_id=1001&type=search&pos=8
The Aftermath,30189433,书籍,Aftermath ,(目前无人评价),,,,https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F30189433%2F&query=The+Aftermath&cat_id=1001&type=search&pos=9
The Aftermath,30388506,书籍,Aftermath ,(目前无人评价),,2020,James Rickards / Portfolio Penguin / 2020,https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F30388506%2F&query=The+Aftermath&cat_id=1001&type=search&pos=10
The Aftermath,24575097,书籍,"Channel and Drainage-Basin Response of the Toutle River System in the Aftermath of the 1980 Eruption of Mount St. Helens, Washington ",(目前无人评价),,,"Simon, Andrew; U. S. Department of the Interior, United;",https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F24575097%2F&query=The+Aftermath&cat_id=1001&type=search&pos=11
The Aftermath,21979476,书籍,The Aftermath ,(评价人数不足),,2013,"Brook, Rhidian / 2013",https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F21979476%2F&query=The+Aftermath&cat_id=1001&type=search&pos=12
The Aftermath,2895690,书籍,In the Aftermath of Genocide ,(目前无人评价),,2003,Maud Mandel / Duke University Press Books / 2003,https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F2895690%2F&query=The+Aftermath&cat_id=1001&type=search&pos=13
The Aftermath,4461919,书籍,"Trauma, Postmodernism, and the Aftermath of World War II ",(目前无人评价),,2009,Paul Crosthwaite / AIAA / 2009,https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F4461919%2F&query=The+Aftermath&cat_id=1001&type=search&pos=14
The Aftermath,26946329,书籍,New Political Ideas in the Aftermath of the Great War ,(目前无人评价),,2016,Palgrave Macmillan / 2016,https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F26946329%2F&query=The+Aftermath&cat_id=1001&type=search&pos=15
The Aftermath,24636956,书籍,Veteran MPs and Conservative Politics in the Aftermath of the Great War ,(目前无人评价),,2013,Richard Carr / Ashgate Pub Co / 2013,https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F24636956%2F&query=The+Aftermath&cat_id=1001&type=search&pos=16
The Aftermath,20722994,书籍,The Aftermath of War Experiences and Social Attitudes in the Western Balkans ,(目前无人评价),,,,https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F20722994%2F&query=The+Aftermath&cat_id=1001&type=search&pos=17
The Aftermath,32753471,书籍,"Lights Out: A Cyberattack, A Nation Unprepared, Surviving the Aftermath (Audiobook) ",(评价人数不足),,2015,Ted Koppel / Random House Audio / 2015,https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F32753471%2F&query=The+Aftermath&cat_id=1001&type=search&pos=18
The Aftermath,30484366,书籍,The Aftermath of Syllogism: Aristotelian Logical Argument from Avicenna to Hegel ,(目前无人评价),,2019,"Marco Sgarbi (Editor), / Bloomsbury Academic / 2019",https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F30484366%2F&query=The+Aftermath&cat_id=1001&type=search&pos=19
The Aftermath,98790948,,aftermath,,,,,https://www.douban.com/link2/?url=https%3A%2F%2Fwww.douban.com%2Fpeople%2F98790948%2F&query=The+Aftermath&cat_id=&type=search&pos=0
The Aftermath,149799042,,aftermath,,,,,https://www.douban.com/link2/?url=https%3A%2F%2Fwww.douban.com%2Fpeople%2F149799042%2F&query=The+Aftermath&cat_id=&type=search&pos=1
The Aftermath,149768465,,Aftermath,,,,,https://www.douban.com/link2/?url=https%3A%2F%2Fwww.douban.com%2Fpeople%2F149768465%2F&query=The+Aftermath&cat_id=&type=search&pos=2
The Aftermath,135655069,,Aftermath,,,,,https://www.douban.com/link2/?url=https%3A%2F%2Fwww.douban.com%2Fpeople%2F135655069%2F&query=The+Aftermath&cat_id=&type=search&pos=3
The Aftermath,145009422,,aftermath,,,,,https://www.douban.com/link2/?url=https%3A%2F%2Fwww.douban.com%2Fpeople%2F145009422%2F&query=The+Aftermath&cat_id=&type=search&pos=4
The Aftermath,696535343,日记,关于Shunji Iwai的第一手资料,,,,,https://www.douban.com/link2/?url=http%3A%2F%2Fwww.douban.com%2Fnote%2F696535343%2F&query=The+Aftermath&cat_id=1015&type=search&pos=0
Jexi,30432964,电影,杰克茜 ,6.5,2627,2019,原名:Jexi / 乔恩·卢卡斯 / 亚当·德维尼 / 2019,https://www.douban.com/link2/?url=https%3A%2F%2Fmovie.douban.com%2Fsubject%2F30432964%2F&query=Jexi&cat_id=1002&type=search&pos=0
Jexi,49017832,,Jexi,,,,,https://www.douban.com/link2/?url=https%3A%2F%2Fwww.douban.com%2Fpeople%2Fbjtueeyjx%2F&query=Jexi&cat_id=&type=search&pos=0
Jexi,214639393,,JEXI,,,,,https://www.douban.com/link2/?url=https%3A%2F%2Fwww.douban.com%2Fpeople%2F214639393%2F&query=Jexi&cat_id=&type=search&pos=1
Jexi,171930668,,jexi,,,,,https://www.douban.com/link2/?url=https%3A%2F%2Fwww.douban.com%2Fpeople%2Fwa100200%2F&query=Jexi&cat_id=&type=search&pos=2
Jexi,183787734,,Jexi,,,,,https://www.douban.com/link2/?url=https%3A%2F%2Fwww.douban.com%2Fpeople%2F183787734%2F&query=Jexi&cat_id=&type=search&pos=3
Jexi,193216062,,Jexi,,,,,https://www.douban.com/link2/?url=https%3A%2F%2Fwww.douban.com%2Fpeople%2F193216062%2F&query=Jexi&cat_id=&type=search&pos=4
Jexi,738149806,日记,【北美电影票房榜】“小丑”再次夺得榜首，李安+威尔...,,,,,https://www.douban.com/link2/?url=http%3A%2F%2Fwww.douban.com%2Fnote%2F738149806%2F&query=Jexi&cat_id=1015&type=search&pos=0
Jexi,749003146,日记,救命啊！我被 Siri 绑架了！,,,,,https://www.douban.com/link2/?url=http%3A%2F%2Fwww.douban.com%2Fnote%2F749003146%2F&query=Jexi&cat_id=1015&type=search&pos=1
Tolkien,25777634,电影,托尔金 ,6.8,5983,2019,原名:Tolkien / 多姆·卡如库斯基 / 尼古拉斯·霍尔特 / 2019,https://www.douban.com/link2/?url=https%3A%2F%2Fmovie.douban.com%2Fsubject%2F25777634%2F&query=Tolkien&cat_id=1002&type=search&pos=0
Tolkien,24882570,电影,托尔金：中土的起源 ,8.7,258,2003,原名:J.R.R. Tolkien: Origins of Middle-Earth / Michael Pellerin / 西恩·奥斯汀 / 2003,https://www.douban.com/link2/?url=https%3A%2F%2Fmovie.douban.com%2Fsubject%2F24882570%2F&query=Tolkien&cat_id=1002&type=search&pos=1
Tolkien,27592886,书籍,Tolkien ,(评价人数不足),,2018,"Catherine Mcilwaine / Bodleian Library, University of Oxford / 2018",https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F27592886%2F&query=Tolkien&cat_id=1001&type=search&pos=2
Tolkien,24663074,书籍,Tolkien ,(评价人数不足),,2013,David Day / Thunder Bay Press / 2013,https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F24663074%2F&query=Tolkien&cat_id=1001&type=search&pos=3
Tolkien,26357432,书籍,Tolkien ,(评价人数不足),,2015,David Day / Thunder Bay Press / 2015,https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F26357432%2F&query=Tolkien&cat_id=1001&type=search&pos=4
Tolkien,23345204,书籍,Tolkien ,(评价人数不足),,1977,Humphrey Carpenter / Houghton Mifflin / 1977,https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F23345204%2F&query=Tolkien&cat_id=1001&type=search&pos=5
Tolkien,26648867,书籍,Tolkien ,(评价人数不足),,2004,Brigitte Labbé / Editions Milan / 2004,https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F26648867%2F&query=Tolkien&cat_id=1001&type=search&pos=6
Tolkien,30148595,书籍,Tolkien ,(目前无人评价),,2014,Raymond Edwards / Robert Hale Ltd / 2014,https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F30148595%2F&query=Tolkien&cat_id=1001&type=search&pos=7
Tolkien,26676584,书籍,Tolkien ,(目前无人评价),,1999,Joseph Pearce / Ignatius PR / 1999,https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F26676584%2F&query=Tolkien&cat_id=1001&type=search&pos=8
Tolkien,24672688,书籍,Tolkien ,(目前无人评价),,,"Edwards, Raymond",https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F24672688%2F&query=Tolkien&cat_id=1001&type=search&pos=9
Tolkien,20188368,书籍,Tolkien ,(目前无人评价),,,"Russell, Jesse; Cohn, Ronald; / Book on Demand Ltd.",https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F20188368%2F&query=Tolkien&cat_id=1001&type=search&pos=10
Tolkien,19812297,书籍,Tolkien ,(目前无人评价),,,Joseph Pearce,https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F19812297%2F&query=Tolkien&cat_id=1001&type=search&pos=11
Tolkien,30147349,书籍,Tolkien ,(目前无人评价),,1992,David Day / Mitchell Beazley / 1992,https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F30147349%2F&query=Tolkien&cat_id=1001&type=search&pos=12
Tolkien,35018459,电影,指环王幕后：托尔金，奇幻世界的缔造者 ,8.1,76,2014,"原名:J.R.R.Tolkien, des mots, des mondes / 杰罗姆·基歇尔 / 2014",https://www.douban.com/link2/?url=https%3A%2F%2Fmovie.douban.com%2Fsubject%2F35018459%2F&query=Tolkien&cat_id=1002&type=search&pos=13
Tolkien,29367,小组,魔戒中文论坛Tolkien传道处,,,,,https://www.douban.com/link2/?url=http%3A%2F%2Fwww.douban.com%2Fgroup%2Flotrcn%2F&query=Tolkien&cat_id=1019&type=search&pos=14
Tolkien,30461692,舞台剧,"Ian McKellen on Stage: Tolkien, Shakespeare and You! ",9.7,92,,,https://www.douban.com/link2/?url=http%3A%2F%2Fwww.douban.com%2Flocation%2Fdrama%2F30461692%2F&query=Tolkien&cat_id=3069&type=search&pos=15
Tolkien,3433703,音乐,Lord of the Rings: The Tolkien Ensemble ,9.2,15,2008,Tolkien Ensemble / 2008,https://www.douban.com/link2/?url=https%3A%2F%2Fmusic.douban.com%2Fsubject%2F3433703%2F&query=Tolkien&cat_id=1003&type=search&pos=16
Tolkien,1778289,音乐,"The Starlit Jewel: Songs From J. R. R. Tolkien's ""The Lord of the Rings"" & The Hobbit ",(评价人数不足),,2001,Broceliande / 2001,https://www.douban.com/link2/?url=https%3A%2F%2Fmusic.douban.com%2Fsubject%2F1778289%2F&query=Tolkien&cat_id=1003&type=search&pos=17
Tolkien,3040470,音乐,J.R.R. Tolkien's The Lord Of The Rings: Original Soundtrack Recording ,(评价人数不足),,2001,Leonard Rosenman / 2001,https://www.douban.com/link2/?url=https%3A%2F%2Fmusic.douban.com%2Fsubject%2F3040470%2F&query=Tolkien&cat_id=1003&type=search&pos=18
Tolkien,1778285,音乐,J. R. R. Tolkien's The Lord Of The Rings: Original Motion Picture Soundtrack ,(评价人数不足),,1992,Leonard Rosenman / 1992,https://www.douban.com/link2/?url=https%3A%2F%2Fmusic.douban.com%2Fsubject%2F1778285%2F&query=Tolkien&cat_id=1003&type=search&pos=19
Tolkien,27273814,,Tolkien,,,,,https://www.douban.com/link2/?url=https%3A%2F%2Fwww.douban.com%2Fpeople%2F27273814%2F&query=Tolkien&cat_id=&type=search&pos=0
Tolkien,127666483,,Tolkien,,,,,https://www.douban.com/link2/?url=https%3A%2F%2Fwww.douban.com%2Fpeople%2FTolkien%2F&query=Tolkien&cat_id=&type=search&pos=1
Tolkien,128860173,,tolkien,,,,,https://www.douban.com/link2/?url=https%3A%2F%2Fwww.douban.com%2Fpeople%2F128860173%2F&query=Tolkien&cat_id=&type=search&pos=2
Tolkien,42868388,,tolkien,,,,,https://www.douban.com/link2/?url=https%3A%2F%2Fwww.douban.com%2Fpeople%2F42868388%2F&query=Tolkien&cat_id=&type=search&pos=3
Tolkien,211580817,,Tolkien,,,,,https://www.douban.com/link2/?url=https%3A%2F%2Fwww.douban.com%2Fpeople%2F211580817%2F&query=Tolkien&cat_id=&type=search&pos=4
Tolkien,197655204,日记,"Neil Gaiman谈论C.S. Lewis, J.R.R Tolkien, G.K. Che...",,,,,https://www.douban.com/link2/?url=http%3A%2F%2Fwww.douban.com%2Fnote%2F197655204%2F&query=Tolkien&cat_id=1015&type=search&pos=0
Tolkien,688722727,日记,"31/08/2018 李兰讲座签售The Fall of Gondolin, Water...",,,,,https://www.douban.com/link2/?url=http%3A%2F%2Fwww.douban.com%2Fnote%2F688722727%2F&query=Tolkien&cat_id=1015&type=search&pos=1
Tolkien,744912387,日记,Tolkien Asks,,,,,https://www.douban.com/link2/?url=http%3A%2F%2Fwww.douban.com%2Fnote%2F744912387%2F&query=Tolkien&cat_id=1015&type=search&pos=2
Tolkien,688521084,日记,我在牛津书店，庆祝“托尔金日”【Luna 2018 Resoluti...,,,,,https://www.douban.com/link2/?url=http%3A%2F%2Fwww.douban.com%2Fnote%2F688521084%2F&query=Tolkien&cat_id=1015&type=search&pos=3
Tolkien,279637055,日记,"【翻译】Tolkien, l'anneau de la discorde",,,,,https://www.douban.com/link2/?url=http%3A%2F%2Fwww.douban.com%2Fnote%2F279637055%2F&query=Tolkien&cat_id=1015&type=search&pos=4
Captive State,26862055,电影,俘虏国度 ,5.8,2736,2019,原名:Captive State / 鲁伯特·瓦耶特 / 约翰·古德曼 / 2019,https://www.douban.com/link2/?url=https%3A%2F%2Fmovie.douban.com%2Fsubject%2F26862055%2F&query=Captive+State&cat_id=1002&type=search&pos=0
Captive State,33645863,音乐,Captive State ,(评价人数不足),,2019,Rob Simonsen / 原声 / 2019,https://www.douban.com/link2/?url=https%3A%2F%2Fmusic.douban.com%2Fsubject%2F33645863%2F&query=Captive+State&cat_id=1003&type=search&pos=1
Captive State,34418335,音乐,Captive State (Original Motion Picture Soundtrack) ,(目前无人评价),,2019,Kill The Noise / 原声 / 2019,https://www.douban.com/link2/?url=https%3A%2F%2Fmusic.douban.com%2Fsubject%2F34418335%2F&query=Captive+State&cat_id=1003&type=search&pos=2
Captive State,1342189,书籍,Captive State ,(目前无人评价),,2001,"George Monbiot / Pan Books, London / 2001",https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F1342189%2F&query=Captive+State&cat_id=1001&type=search&pos=3
Captive State,13705838,书籍,The Dovecote and the Aviary; Being Sketches of the Natural History of Pigeons and Other Domestic Birds in a Captive State with Hints for Their Managem ,(目前无人评价),,2012,"Dixon, Edmund Saul / 2012",https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F13705838%2F&query=Captive+State&cat_id=1001&type=search&pos=4
